Tempo (BPM),Beat Times (s)
[139.67483108],143.62702947845804
[139.67483108],144.05659863945579
[139.67483108],144.4861678004535
[139.67483108],144.90412698412698
[139.67483108],145.345306122449
[139.67483108],145.7748752834467
[139.67483108],146.21605442176872
[139.67483108],146.6572335600907
[139.67483108],147.0984126984127
[139.67483108],147.5047619047619
[139.67483108],147.9111111111111
[139.67483108],148.34068027210884
[139.67483108],148.77024943310659
[139.67483108],149.21142857142857
[139.67483108],149.65260770975055
[139.67483108],150.0821768707483
[139.67483108],150.51174603174604
[139.67483108],150.94131519274376
[139.67483108],151.3708843537415
[139.67483108],151.80045351473922
[139.67483108],152.23002267573696
[139.67483108],152.6595918367347
[139.67483108],153.07755102040815
[139.67483108],153.5071201814059
[139.67483108],153.93668934240364
[139.67483108],154.35464852607709
[139.67483108],154.7958276643991
[139.67483108],155.2253968253968
[139.67483108],155.6433560090703
[139.67483108],156.07292517006803
[139.67483108],156.50249433106575
[139.67483108],156.9320634920635
[139.67483108],157.36163265306124
[139.67483108],157.79120181405895
[139.67483108],158.2207709750567
[139.67483108],158.6503401360544
[139.67483108],159.07990929705215
[139.67483108],159.49786848072563
[139.67483108],159.92743764172334
[139.67483108],160.3570068027211
[139.67483108],160.78657596371883
[139.67483108],161.21614512471655
[139.67483108],161.6457142857143
[139.67483108],162.075283446712
[139.67483108],162.50485260770975
[139.67483108],162.9344217687075
[139.67483108],163.3639909297052
[139.67483108],163.79356009070295
[139.67483108],164.21151927437643
[139.67483108],164.6526984126984
[139.67483108],165.0706575963719
[139.67483108],165.5002267573696
[139.67483108],165.92979591836735
[139.67483108],166.3593650793651
[139.67483108],166.7889342403628
[139.67483108],167.21850340136055
[139.67483108],167.64807256235827
[139.67483108],168.077641723356
[139.67483108],168.49560090702948
[139.67483108],168.9251700680272
[139.67483108],169.35473922902494
[139.67483108],169.7843083900227
[139.67483108],170.2138775510204
[139.67483108],170.64344671201815
[139.67483108],171.07301587301586
[139.67483108],171.5025850340136
[139.67483108],171.93215419501135
[139.67483108],172.36172335600907
[139.67483108],172.7912925170068
[139.67483108],173.22086167800452
[139.67483108],173.638820861678
[139.67483108],174.06839002267574
[139.67483108],174.49795918367346
[139.67483108],174.93913832199547
[139.67483108],175.35709750566895
[139.67483108],175.78666666666666
[139.67483108],176.2162358276644
[139.67483108],176.64580498866212
[139.67483108],177.07537414965986
[139.67483108],177.5049433106576
[139.67483108],177.93451247165532
[139.67483108],178.36408163265307
[139.67483108],178.79365079365078
[139.67483108],179.22321995464853
[139.67483108],179.641179138322
[139.67483108],180.10557823129253
[139.67483108],180.51192743764173
[139.67483108],180.9298866213152
[139.67483108],181.34784580498865
[139.67483108],181.7774149659864
[139.67483108],182.21859410430838
[139.67483108],182.63655328798185
[139.67483108],183.07773242630387
[139.67483108],183.50730158730158
[139.67483108],183.92526077097506
[139.67483108],184.3548299319728
[139.67483108],184.7960090702948
[139.67483108],185.21396825396826
[139.67483108],185.64353741496598
[139.67483108],186.06149659863945
[139.67483108],186.50267573696146
[139.67483108],186.93224489795918
[139.67483108],187.35020408163265
[139.67483108],187.7797732426304
[139.67483108],188.22095238095238
[139.67483108],188.63891156462586
[139.67483108],189.08009070294784
[139.67483108],189.49804988662132
[139.67483108],189.9392290249433
[139.67483108],190.36879818594105
[139.67483108],190.77514739229025
[139.67483108],191.204716553288
[139.67483108],191.64589569160998
[139.67483108],192.06385487528345
[139.67483108],192.50503401360544
[139.67483108],192.9229931972789
[139.67483108],193.3641723356009
[139.67483108],193.79374149659864
[139.67483108],194.21170068027212
[139.67483108],194.64126984126983
[139.67483108],195.07083900226758
[139.67483108],195.50040816326532
[139.67483108],195.92997732426304
[139.67483108],196.3479365079365
[139.67483108],196.7891156462585
[139.67483108],197.21868480725624
[139.67483108],197.6366439909297
