Tempo (BPM),Beat Times (s)
[120.18531977],176.39038548752833
[120.18531977],176.88961451247167
[120.18531977],177.38884353741497
[120.18531977],177.88807256235827
[120.18531977],178.38730158730158
[120.18531977],178.84009070294783
[120.18531977],179.38575963718822
[120.18531977],179.88498866213152
[120.18531977],180.38421768707482
[120.18531977],180.88344671201813
[120.18531977],181.3942857142857
[120.18531977],181.88190476190476
[120.18531977],182.39274376417234
[120.18531977],182.89197278911564
[120.18531977],183.39120181405895
[120.18531977],183.89043083900228
[120.18531977],184.38965986394558
[120.18531977],184.88888888888889
[120.18531977],185.39972789115646
[120.18531977],185.88734693877552
[120.18531977],186.38657596371883
[120.18531977],186.88580498866213
[120.18531977],187.3966439909297
[120.18531977],187.88426303854877
[120.18531977],188.39510204081634
[120.18531977],188.88272108843537
[120.18531977],189.38195011337868
[120.18531977],189.89278911564625
[120.18531977],190.39201814058956
[120.18531977],190.8912471655329
[120.18531977],191.3904761904762
[120.18531977],191.8897052154195
[120.18531977],192.3889342403628
[120.18531977],192.88816326530613
[120.18531977],193.3990022675737
[120.18531977],193.88662131519274
[120.18531977],194.38585034013605
[120.18531977],194.88507936507938
[120.18531977],195.39591836734695
[120.18531977],195.88353741496599
[120.18531977],196.39437641723356
[120.18531977],196.8819954648526
[120.18531977],197.3928344671202
[120.18531977],197.8920634920635
[120.18531977],198.3912925170068
[120.18531977],198.8905215419501
[120.18531977],199.3897505668934
[120.18531977],199.88897959183674
[120.18531977],200.38820861678005
[120.18531977],200.88743764172335
[120.18531977],201.39827664399093
[120.18531977],201.88589569161
[120.18531977],202.3851247165533
[120.18531977],202.8843537414966
[120.18531977],203.39519274376417
[120.18531977],203.88281179138323
[120.18531977],204.3936507936508
[120.18531977],204.8928798185941
[120.18531977],205.39210884353741
[120.18531977],205.89133786848072
[120.18531977],206.39056689342402
[120.18531977],206.88979591836735
[120.18531977],207.38902494331066
[120.18531977],207.88825396825396
[120.18531977],208.38748299319727
[120.18531977],208.8867120181406
[120.18531977],209.39755102040817
[120.18531977],209.8851700680272
[120.18531977],210.3843990929705
[120.18531977],210.88362811791384
[120.18531977],211.39446712018142
[120.18531977],211.89369614512472
[120.18531977],212.39292517006803
[120.18531977],212.89215419501133
[120.18531977],213.39138321995466
[120.18531977],213.89061224489797
[120.18531977],214.38984126984127
[120.18531977],214.88907029478457
[120.18531977],215.38829931972788
[120.18531977],215.8875283446712
[120.18531977],216.38675736961451
[120.18531977],216.88598639455782
[120.18531977],217.3968253968254
[120.18531977],217.88444444444445
[120.18531977],218.38367346938776
[120.18531977],218.89451247165533
[120.18531977],219.39374149659864
[120.18531977],219.8813605442177
[120.18531977],220.39219954648527
[120.18531977],220.89142857142858
[120.18531977],221.39065759637188
[120.18531977],221.88988662131518
[120.18531977],222.38911564625852
[120.18531977],222.88834467120182
[120.18531977],223.38757369614513
[120.18531977],223.88680272108843
[120.18531977],224.38603174603173
[120.18531977],224.88526077097507
[120.18531977],225.38448979591837
[120.18531977],225.88371882086167
[120.18531977],226.38294784580498
[120.18531977],226.8821768707483
[120.18531977],227.3814058956916
[120.18531977],227.88063492063492
[120.18531977],228.3914739229025
[120.18531977],228.8907029478458
[120.18531977],229.38993197278913
[120.18531977],229.88916099773243
[120.18531977],230.38839002267574
[120.18531977],230.88761904761904
[120.18531977],231.38684807256234
[120.18531977],231.88607709750568
