Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
53.5,2984,-185.24718,110.02446,-0.6169743,35.890774,-10.474523,24.605593,-22.450655,25.073381,1.205532,-0.65362,-3.5383546,3.1648545,2.310567
54.0,3100,-136.38803,124.60255,-26.838194,44.814182,-11.249003,18.148504,-15.257467,13.632897,-11.303126,1.8601289,-0.813547,-2.705298,0.007943087
54.5,3433,-230.98999,150.32855,1.0486965,28.363373,-2.59651,9.967951,-8.509017,9.839332,-4.0604973,3.2220547,-4.7980328,-0.054884423,-2.3487527
55.0,3457,-173.88501,125.46468,-20.628807,38.14909,-17.260872,13.792587,-0.8907284,6.7931843,-10.63556,3.594178,-3.2719877,-0.8817822,0.5142439
55.5,3990,-164.58495,130.25166,-19.840813,31.107853,-15.49505,16.904676,-19.017088,15.901682,-12.536708,-5.577978,2.8875957,0.113535546,-3.2006881
56.0,4154,-199.01358,130.8007,-10.022411,32.38416,-8.544369,12.079175,-6.672885,10.431659,-6.4348726,4.8285,0.009152479,0.6459676,2.6718664
56.5,4257,-177.9035,164.16742,-43.263645,50.923653,-6.2206883,8.333593,1.3593619,0.63932514,-0.40980828,2.949297,2.0238178,-1.6039526,4.2303715
57.0,4056,-282.73462,168.27873,-11.256443,19.987032,7.695514,-1.5905563,-1.4515355,0.5130613,-3.4404194,-1.6225189,3.091914,-2.8305402,-0.2349386
57.5,4256,-172.87357,129.04135,-21.147831,45.549522,-11.866299,19.2457,-1.8558514,9.680039,-8.250769,5.894171,3.6836302,-6.275726,4.915999
58.0,4473,-167.93091,136.36469,-24.986649,25.467007,-10.648398,9.858537,-10.382839,17.046246,-10.45081,-4.6259103,3.387088,-1.2670182,1.9842656
58.5,4366,-193.44577,146.37518,-4.737651,29.011225,-7.632848,15.260079,0.4572061,10.122272,-9.819876,5.668451,-0.63405186,1.2751021,0.47617766
59.0,4451,-171.50636,184.48778,-43.59081,47.02329,-9.191706,1.1318381,5.227419,-5.8365507,0.9576572,0.028232353,0.59865576,-1.2093964,1.918526
59.5,4456,-264.69382,198.71495,-8.718749,14.986874,10.23057,-0.18006024,11.997349,-3.126387,-2.9362733,1.1033629,-1.9685735,1.5270277,1.8225163
60.0,4641,-162.90254,150.842,-38.919403,46.09323,-5.1680245,8.812271,2.5953443,-1.2980106,1.4484195,-1.1079293,1.1549671,-3.1406753,1.323877
60.5,4631,-151.82796,117.762794,-19.15445,42.03907,-26.410086,9.640072,-7.261488,1.3026538,-7.4163256,-8.722444,6.4131603,-7.1557164,1.5318102
61.0,4320,-155.7166,150.81671,-36.88435,35.58206,-6.9895635,14.976135,-2.3813834,5.2745323,-0.928683,-8.181601,4.466301,1.0899854,3.8793743
